Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M,Forward_1M_Dev_Pct,Forward_3M_Dev_Pct
2022-03-17,1.2625,0.002,0.004,0.0046,0.0058,1.2622265631507918,1.2619326975884966,-0.021658364293708487,-0.04493484447551932
2022-03-18,1.2602,0.0019,0.0042,0.0046,0.0058,1.2599165636506005,1.2596966498577065,-0.022491378304989595,-0.03994208397821719
2022-03-21,1.2592,0.0022,0.0054,0.0046,0.0058,1.2589482565016745,1.2590742623196365,-0.01999233627109076,-0.009985520994570951
2022-03-22,1.2568,0.002,0.0051,0.0046,0.0058,1.2565277976775566,1.2565803784512457,-0.021658364293708487,-0.017474661740468633
2022-03-23,1.2559,0.0015,0.005,0.0034000000000000002,0.0053,1.255701205491777,1.2558059321399146,-0.015828848492949188,-0.007490075649763117
2022-03-24,1.2526,0.0016,0.0052,0.0034000000000000002,0.0053,1.2524121632204208,1.2525687264374703,-0.0149957512038279,-0.002496691883258073
2022-03-25,1.2473,0.0017000000000000001,0.0055000000000000005,0.0034000000000000002,0.0053,1.2471233492177216,1.2473622824757196,-0.014162653914728818,0.004993383766493942
2022-03-28,1.2519,0.0019,0.0059,0.0034000000000000002,0.0053,1.251743556825566,1.2520875365141186,-0.012496459336530652,0.01498015129950403
2022-03-29,1.2502,0.0018,0.0055000000000000005,0.0034000000000000002,0.0053,1.2500333538830664,1.2502624272838487,-0.013329556625629735,0.004993383766493942
2022-03-30,1.248,0.0016,0.0055000000000000005,0.0036,0.0058,1.2477920623812855,1.2479065355234908,-0.01666166816622905,-0.007489140745930989
2022-03-31,1.2499,0.0017000000000000001,0.0052,0.0036,0.0058,1.249702158519111,1.2497127864596338,-0.01582858475789317,-0.014978281491817569
2022-04-01,1.2518,0.0015,0.0053,0.0036,0.0058,1.25158100069979,1.2516437515602379,-0.01749475157453162,-0.012481901243177607
2022-04-04,1.2486,0.0018,0.0066,0.0036,0.0058,1.2484127661701492,1.248849358430276,-0.014995501349568396,0.019971041989119698
2022-04-05,1.2485,0.0018,0.006500000000000001,0.0036,0.0058,1.2483127811656503,1.24871817115183,-0.014995501349590601,0.017474661740490838
2022-04-06,1.2542,0.0021,0.0067,0.005699999999999999,0.008100000000000001,1.2538239186386468,1.2537619171178365,-0.02998575676551596,-0.0349292682318203
2022-04-07,1.2589,0.0021,0.0068000000000000005,0.005699999999999999,0.008100000000000001,1.2585225093080785,1.258491684339213,-0.029985756765538163,-0.03243432050097361
2022-04-08,1.2568,0.002,0.006999999999999999,0.005699999999999999,0.008100000000000001,1.2564126706481087,1.256455078466106,-0.03081869445347163,-0.027444425039302445
2022-04-11,1.2631,0.0022,0.0077,0.005699999999999999,0.008100000000000001,1.2627317707422308,1.2629739452608466,-0.029152819077593595,-0.009979790923386744
2022-04-12,1.2643,0.0021,0.0074,0.005699999999999999,0.008100000000000001,1.2639208900772134,1.2640791946308725,-0.02998575676552706,-0.0174646341159157
2022-04-13,1.2566,0.0026,0.0075,0.0087,0.0097,1.2559616911072804,1.2559105419358059,-0.05079650586659046,-0.05486694765192146
2022-04-14,1.2598,0.0037,0.0079,0.0087,0.0097,1.2592754636222072,1.25923446143103,-0.04163648021850985,-0.04489113898793473
2022-04-15,1.2611,0.0037,0.0079,0.0087,0.0097,1.2605749223479643,1.2605338778462232,-0.041636480218520955,-0.04489113898794583
